Cohorte,S_Etica_Profesional,S_Responsabilidad_Soc,S_Gestion_Proyectos,S_Aprendizaje_Dig,S_Comunicacion_ESP,S_Comunicacion_ING,S_Liderazgo_Equipo,P_Gestion_Proyectos,P_Etica_Profesional,P_Responsabilidad_Soc,P_Aprendizaje_Dig,P_Comunicacion_ESP,P_Comunicacion_ING,P_Liderazgo_Equipo,Carrera_Raw,Trabaja_Status,Antiguedad_Raw,Texto_Relevantes_6_1,T,Evento,ID_Encuestado
Diciembre,6.0,5.0,5.0,6.0,4.0,4.0,4.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,(RRA20) REDES Y TELECOMUNICACIONES,Si,Menos de 6 meses,"Cableado Estructurado, Comunicaciones Ópticas, Comunicaciones Inalámbricas, Sistemas Operativos, Intranets, Seguridad en Redes",3,1,Diciembre_604
Diciembre,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) MECÁNICA,No,,CAM CNC,7,0,Diciembre_605
Diciembre,3.0,4.0,5.0,4.0,5.0,3.0,4.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,(RRA20) SOFTWARE,Si,Menos de 6 meses,HCI,3,1,Diciembre_606
Diciembre,4.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA QUÍMICA,Si,Entre 6 meses y 1 año,"Balance de energía y masa, tranferencia de calor, masa, mecánica de fluidos, ingeniería de las reacciones, materiales",0,1,Diciembre_607
Diciembre,6.0,2.0,3.0,6.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,(RRA20) MATEMÁTICA APLICADA,Si,Entre 6 meses y 1 año,"Modelos de Riesgo, Análisis Multivariante y Minería de Datos",0,1,Diciembre_608
Diciembre,3.0,4.0,3.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Entre 6 meses y 1 año,"Verificación y validación de software, Calidad de software, Diseño de software.",0,1,Diciembre_609
Diciembre,4.0,4.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) MECÁNICA,No,,"Soldadura, Ensayos No Destructivos (solo es de itinerario, pero debería ser obligatoria), Herramientas Informáticas, Dibujo mecánico y CAD, Estructuras de Acero, Mecánica de Materiales, Ciencia de Materiales, Transferencia de Calor, Termodinámica, Mecánica de Fluidos.",7,0,Diciembre_610
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ECONOMÍA,No,,"Econometría, macroeconomía",7,0,Diciembre_611
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA CIVIL,No,,Diseño de Estructuras,7,0,Diciembre_612
Diciembre,6.0,4.0,5.0,6.0,6.0,6.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Entre 1 y 2 años,Base de datos distribuidas,0,1,Diciembre_613
Diciembre,5.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRICIDAD,No,,"Sep, maquinas",7,0,Diciembre_614
Diciembre,2.0,3.0,4.0,5.0,2.0,2.0,3.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Menos de 6 meses,Automatización de PLCs,3,1,Diciembre_615
Diciembre,4.0,4.0,5.0,4.0,5.0,5.0,4.5,1.0,0.0,0.0,0.0,1.0,1.0,0.5,(RRA20) MECÁNICA,Si,Menos de 6 meses,"termodinámica, elementos de maquinas, itinerarios y problemas de ingenieria",3,1,Diciembre_616
Diciembre,6.0,5.0,5.0,6.0,3.0,3.0,5.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Entre 1 y 2 años,"Control industrial, Instalaciones eléctricas industriales, Instrumentación industrial, Electrónica de Potencia, Accionamientos electrónicos, Redes Industriales, Mandos neumáticos",0,1,Diciembre_617
Diciembre,6.0,5.0,5.0,5.0,5.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Más de 2 años,"ELECTRONICA DE POTENCIA, INSTRUMENTACION, CONTROL",3,1,Diciembre_618
Diciembre,3.0,3.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,No,,"Plc, control industrial, instrumentación, sistemas embebidos",7,0,Diciembre_619
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA QUÍMICA,No,,Mecánica de fluodos,7,0,Diciembre_620
Diciembre,5.0,5.0,5.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,No,,"Gestión de procesos y calidad, Lineas de producción, logística y abastecimiento, programación de la producción, cadena de suministro.",7,0,Diciembre_621
Diciembre,5.0,5.0,4.0,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,No,,"Sistemas Microprocesados, Redes Industriales, Instrumentación, Control de Procesos Industriales",7,0,Diciembre_622
Diciembre,6.0,5.0,5.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,(RRA20) INGENIERÍA QUÍMICA,Si,Menos de 6 meses,"Balance de Masa, Ingeniería Financiera, Química Analítica, Química Orgánica",3,1,Diciembre_623
Diciembre,6.0,4.0,4.0,6.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,(RRA20) MATEMÁTICA APLICADA,Si,Menos de 6 meses,"Estadística y Probabilidad, Matemática Actuarial, Modelos de riesgos, Simulación, Series Temporales",3,1,Diciembre_624
Diciembre,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) DESARROLLO DE SOFTWARE,No,,Programación,7,0,Diciembre_625
Diciembre,5.0,4.0,4.0,4.0,4.0,3.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,Si,Menos de 6 meses,"Logistica y Distribución, Gestion de Procesos y Calidad",3,1,Diciembre_626
Diciembre,5.0,5.0,4.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,(RRA20) INGENIERÍA QUÍMICA,Si,Menos de 6 meses,"Diseño de plantas, ingeniería de la reacción",3,1,Diciembre_627
Diciembre,4.0,1.0,1.0,6.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,(RRA20) MATEMÁTICA APLICADA,Si,Menos de 6 meses,"Modelos de riesgo, simulación, multivariante",3,1,Diciembre_628
Diciembre,6.0,5.0,4.0,5.0,5.0,5.0,5.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,(RRA20) INGENIERÍA QUÍMICA,Si,Menos de 6 meses,Operaciones unitarias y preservación y conservación de alimentos,3,1,Diciembre_629
Diciembre,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTROMECÁNICA,No,,"Control Electromecánica, electricidad, control y sistemas hmi, electrónica,",7,0,Diciembre_630
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRICIDAD,No,,"Cursos de SEP, programación, optimización",7,0,Diciembre_631
Diciembre,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA AMBIENTAL,No,,"Legislación ambiental, climatología y metereologia, calidad del agua, microbiología",7,0,Diciembre_632
Diciembre,5.0,5.0,4.0,5.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA CIVIL,No,,"Hormigón, Estructuras planas y Ética",7,0,Diciembre_633
Diciembre,5.0,5.0,5.0,5.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) REDES Y TELECOMUNICACIONES,No,,Intranets,7,0,Diciembre_634
Diciembre,6.0,5.0,6.0,4.0,4.0,5.0,5.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,(RRA20) MECÁNICA,Si,Menos de 6 meses,"Materiales, CAD, Ensayos no destructivos",3,1,Diciembre_635
Diciembre,5.0,5.0,5.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,(RRA20) INGENIERÍA DE LA PRODUCCIÓN,Si,Menos de 6 meses,"Produccion, proyectos, logistica",3,1,Diciembre_636
Diciembre,2.0,4.0,5.0,6.0,2.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,(RRA20) SOFTWARE,Si,Menos de 6 meses,"Calidad de Software, Diseño de Software, Interacción Humano Computador",3,1,Diciembre_637
Diciembre,4.0,4.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) REDES Y TELECOMUNICACIONES,No,,TCP,7,0,Diciembre_638
Diciembre,6.0,5.0,5.0,6.0,5.0,5.0,5.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,(RRA20) TECNOLOGÍAS DE LA INFORMACIÓN,Si,Más de 2 años,"Redes LAN,Redes WAN, Intranets",3,1,Diciembre_639
Diciembre,5.0,4.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) DESARROLLO DE SOFTWARE,No,,"Desarrollo de aplicaciones moviles, IoT, Redes",7,0,Diciembre_640
Diciembre,4.0,3.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,No,,"Instrumentación Industrial, Instrumentación Biomédica, Visión Artificial",7,0,Diciembre_641
Diciembre,5.0,5.0,5.0,5.0,5.0,4.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,(RRA20) SOFTWARE,Si,Menos de 6 meses,Aplicaciones Web con el Phd. Iñiguez al igual que HCI. Calidad con la Phd. Sandra Sancehz de igual forma.,3,1,Diciembre_642
Diciembre,6.0,6.0,6.0,6.0,5.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,(RRA20) DESARROLLO DE SOFTWARE,Si,Entre 6 meses y 1 año,IA- ProgramacionOrientada a Objetos,0,1,Diciembre_643
Diciembre,5.0,5.0,4.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA QUÍMICA,No,,"Fisicoquímica, Química Analítica, Mecánica de Fluidos, Polímeros",7,0,Diciembre_644
Diciembre,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) AGUA Y SANEAMIENTO AMBIENTAL,No,,Gestión de desechos,7,0,Diciembre_645
Diciembre,5.0,5.0,4.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,(RRA20) REDES Y TELECOMUNICACIONES,Si,Menos de 6 meses,Seguridades y Redes de la siguiente Generacion,3,1,Diciembre_646
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,No,,"Automatización utilizando Plcs, Redes industriales, instrumentación industrial",7,0,Diciembre_647
Diciembre,5.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) GEOLOGÍA,Si,Menos de 6 meses,"Petrografía, Exploración de Yacimientos, Yacimientos Minerales, Geología del Petróleo, Geología del Ecuador",3,1,Diciembre_648
Diciembre,5.0,4.0,2.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA AMBIENTAL,No,,"Estudio de Impacto Ambiental, Economía Ambiental, Química, Biología, Calidad del Agua, SIG, Meteorología y Climatología, Residuos Sólidos Municipales, Legislación Ambiental, Seguridad y Salud Ocupacional, Gestión Integral de Residuos Peligrosos",7,0,Diciembre_649
Diciembre,5.0,5.0,3.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Menos de 6 meses,"Instrumentación, PLCs, Redes",3,1,Diciembre_650
Diciembre,6.0,5.0,3.0,6.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Menos de 6 meses,"Automatización con Plcs, Redes Industriales",3,1,Diciembre_651
Diciembre,4.0,3.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) INGENIERÍA QUÍMICA,No,,"Programación, simulación, transferencias, gestión empresarial",7,0,Diciembre_652
Diciembre,5.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ADMINISTRACIÓN DE EMPRESAS,No,,"Recursos Humanos, Administración, Estadistica",7,0,Diciembre_653
Diciembre,5.0,5.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) DESARROLLO DE SOFTWARE,No,,"Desarrollo de apps web, Analisis de datos, Redes",7,0,Diciembre_654
Diciembre,3.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,(RRA20) ELECTROMECÁNICA,Si,Menos de 6 meses,Control electromecánico,3,1,Diciembre_655
Diciembre,5.0,3.0,3.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) FÍSICA,No,,"ANÁLISIS FUNCIONAL (QUE LA QUITARON EN LUGAR DE DIVIDIRLA EN 2 SEMESTRES Y QUE SEA DADA POR UN MATEMÁTICO), ÁLGEBRA I (QUE DEBERÍA COMBINARSE CON ÁLGEBRA LINEAL Y DIVIDIRSE EN 2 SEMESTRES), EDO, MECÁNICA CUÁNTICA I Y II, ELECTRODINÁMICA I Y II, MECÁNICA CLÁSICA I, Y II, ONDAS (UNDERRATED), MECÁNICA ESTADÍSTICA (QUE DEBERÍA UNIRSE CON TERMODINÁMICA, DIVIDIRSE EN 2 SEMESTRES Y SER ENSEÑADA DE UNA MEJOR MANERA).",7,0,Diciembre_656
Diciembre,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Más de 2 años,"Calculo, programación, física",3,1,Diciembre_657
Diciembre,6.0,3.0,4.0,5.0,3.0,3.0,4.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,(RRA20) SOFTWARE,Si,Menos de 6 meses,POO,3,1,Diciembre_658
Diciembre,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) DESARROLLO DE SOFTWARE,No,,Programación,7,0,Diciembre_659
Diciembre,5.0,5.0,4.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) COMPUTACIÓN,Si,Entre 6 meses y 1 año,"Probabilidad y Estadística, Inteligencia Artificial, Recuperación de la Información, Cloud Computing",0,1,Diciembre_660
Diciembre,6.0,5.0,4.0,5.0,5.0,6.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,(RRA20) INGENIERÍA QUÍMICA,Si,Menos de 6 meses,"Termodinámica I, Transferencia de Calor I, Transferencia de Calor II, Operaciones Unitarias I y II, Modelado y Control Automático, Microbiología y Conservación de los Alimentos",3,1,Diciembre_661
Diciembre,5.0,4.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,No,,"SCADA, REDES INDUSTRIALES, PROGRAMACIÓN, CONTROL EMBEBIDO",7,0,Diciembre_662
Diciembre,3.0,3.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,(RRA20) ELECTRÓNICA Y AUTOMATIZACIÓN,Si,Menos de 6 meses,"Microcontroladores, Control Embebido",3,1,Diciembre_663
Diciembre,4.0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(RRA20) TELECOMUNICACIONES,No,,"Comunicación Inalámbrica, Telemática",7,0,Diciembre_664
